catalogNumber,data_source,species_id,species,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,decimalLatitude.new1,decimalLongitude.new1,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1
CBOE_00184,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00185,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00209,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00210,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00211,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00213,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00214,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00215,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00216,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00217,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00218,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00222,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00223,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00235,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00237,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00238,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00239,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00242,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,-50.38645,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00366,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00367,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00368,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00370,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00371,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00372,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00373,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00374,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00375,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00376,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00377,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00380,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,-50.388865,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00451,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00453,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00456,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00457,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00458,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00459,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00460,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00461,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00462,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00463,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00464,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00465,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00467,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00468,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00469,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00476,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00477,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00478,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00479,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00480,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00481,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00482,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00483,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
CBOE_00484,Datapaper_epiphytes,,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,-50.373417,Brazil,brazil,rio grande do sul,sao francisco de paula,floresta nacional de sao francisco de paula,2007,Araucariaceae,sea,sea,,check_local.2municip.,Datapaper_epiphytes,Datapaper_epiphytes,locality,county
