"","species_id","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","recordNumber","identifier.1","locality","municipality","collectionCode","gbifID","language","occurrenceID","type","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","name","networkKeys","institutionKey","collectionKey","otherCatalogNumbers","dynamicProperties","county","references","http...unknown.org.nick","verbatimEventDate","verbatimLocality","taxonID","eventTime","identificationRemarks","http...unknown.org.captive","identificationID","fieldNotes","bibliographicCitation","gadm","datasetID","habitat","institutionID","taxonConceptID","associatedSequences","preparations","nomenclaturalCode","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","higherGeography","accessRights","identificationQualifier","individualCount","georeferenceRemarks","eventID","associatedTaxa","disposition","locationID","reproductiveCondition","fieldNumber","previousIdentifications","verbatimElevation","organismID","recordedByIDs.type","recordedByIDs.value","establishmentMeans","eventRemarks","georeferencedDate","verbatimCoordinateSystem","nomenclaturalStatus","typeStatus","locationRemarks","typifiedName","footprintSRS","verbatimIdentification","download"
"142","Calibrachoa paranensis","2997598369","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,elmms,gass84,zerocd,colmafu,inmafu","4bda7e86-c7c0-440e-bed4-bde6c52a28c2","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T21:40:06.920+00:00","2023-09-19T12:23:55.752+00:00","162","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2010-07-20T00:00:00","450","450",NA,"Paraná","2006","1","18","2006-01-18T00:00:00",NA,"2023-09-19T12:23:55.752+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","4971999","none","none",TRUE,NA,"Wasum, R;Sartori, M,Scur, L","Soares, ELC","WGS84","Magnoliopsida","BR","none","none","Brazil","ICN","3438 a","4971999","Pedra da Gruta do Monge.","Lapa","ICN","2997598369",NA,"4971999","PhysicalObject","ICN00033222","ICN",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","3da9d229-a190-4efa-b6c9-7889aec0a507","278a1db9-080a-46c9-916e-d6f62f1c7f81",NA,NA,NA,NA,NA,"18/01/2006",NA,NA,NA,NA,NA,NA,"Doação Universidade de Caxias do Sul (UCS) 30997","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4971999","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"143","Calibrachoa paranensis","2997655498","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,elmms,gass84,zerocd,colmafu,inmafu","4bda7e86-c7c0-440e-bed4-bde6c52a28c2","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T21:40:06.920+00:00","2023-09-19T12:24:08.235+00:00","162","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE",NA,"450","450",NA,"Paraná","2006","1","18","2006-01-18T00:00:00",NA,"2023-09-19T12:24:08.235+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","4972004","none","none",TRUE,NA,"Wasum, R;Sartori, M","J.R, Stehmann","WGS84","Magnoliopsida","BR","none","none","Brazil","ICN","3438","4972004","Gruta do Monge","Lapa","ICN","2997655498",NA,"4972004","PhysicalObject","ICN00033226","ICN",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","3da9d229-a190-4efa-b6c9-7889aec0a507","278a1db9-080a-46c9-916e-d6f62f1c7f81",NA,NA,NA,NA,NA,"18/01/2006",NA,NA,NA,NA,NA,NA,"Doação do Herbário HUCS (28174).","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4972004","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"148","Calibrachoa paranensis","1089099414","Calibrachoa paranensis (Dusén) Wijsman","-25.058639","-49.025889","cdc,gass84,inmano","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","8595cd50-87c0-11dc-bb35-b8a03c50a862","BR","EML","2023-09-25T13:20:56.505+00:00","2023-09-25T13:24:32.255+00:00","376","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2019-07-10T00:00:00","1400","0","SOUTH_AMERICA","Paraná","2006","9","7","2006-09-07T00:00:00","2023-03-09T14:41:41.000+00:00","2023-09-25T13:24:32.255+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","BRA:UNICAMP:UEC:160857","none","none",TRUE,"UEC - Herbário da Universidade Estadual de Campinas","Romão, GO; Dantas, APT","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","UEC - Herbário da Universidade Estadual de Campinas","1672","BRA:UNICAMP:UEC:160857","Serra da Bocaina, Acesso pela rodovia Governador José Richa (BR-476), km 70 - 71 na entrada indicada pela placa para a Fazenda Turbay a 9 km da BR en estrada de terra com acesso à Chacara Serra da Bocaina.","Bocaiúva do Sul","UEC","1089099414","pt","BRA:UNICAMP:UEC:160857","Collection","160857","UNICAMP","Universidade Estadual de Campinas","Erva 40 cm alt.; corola roxa.; Campo de altitude com afloramento rochoso, com predomínio de arbustos; solo areno-pedregoso seco.","Calibrachoa paranensis (Dusén) Wijsman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"149","Calibrachoa paranensis","3336885312","Calibrachoa paranensis (Dusén) Wijsman","-25.052889","-49.027611","cdc,gass84,ambinst","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","8595cd50-87c0-11dc-bb35-b8a03c50a862","BR","EML","2023-08-12T18:39:44.473+00:00","2023-09-07T03:39:19.231+00:00","384","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2019-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná","2006","9","7","2006-09-07T00:00:00","2021-07-27T22:36:40.000+00:00","2023-09-07T03:39:19.231+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode","BRA:USP:SPF:234704","none","none",TRUE,"SPF - Herbário da Universidade de São Paulo","Romão, GO","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","SPF - Herbário da Universidade de São Paulo","1672","BRA:USP:SPF:234704","Serra da Bocaina","Bocaiúva do Sul","SPF","3336885312","pt","BRA:USP:SPF:234704","Collection","234704","USP","Universidade de São Paulo",NA,"Calibrachoa paranensis (Dusén) Wijsman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"150","Calibrachoa paranensis","1424440031","Calibrachoa paranensis (Dusén) Wijsman","-25.066667","-49.016667","cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-19T20:49:36.959+00:00","2023-09-19T21:07:40.923+00:00","473","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2015-03-03T00:00:00","1400",NA,"SOUTH_AMERICA","Paraná","2006","9","7","2006-09-07T00:00:00","2017-10-19T07:27:40.000+00:00","2023-09-19T21:07:40.923+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","urn:catalog:JBRJ:RB:760723","none","none",TRUE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","G. O. Romão; A. P. T. Dantas","J.R. Stehmann","WGS84","Magnoliopsida","BR","none","none","Brazil","Rio de Janeiro Botanical Garden","1672","urn:catalog:JBRJ:RB:760723","Serra da Bocaina ; acesso pela rod. Governador José Richa BR 476; km 70-71 na entrada indicada pela placa para a Fazenda Turbay.","Bocaiúva do Sul","RB","1424440031",NA,"urn:catalog:JBRJ:RB:760723","Physical Object","RB00760723","JBRJ",NA,"Erva, 40cm alt; corola roxa","Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa","RB 568316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camo de Altitude com afloramento rochoso com predomínio de arbustos; solo areno - pedregoso seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"151","Calibrachoa paranensis","2996641314","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,gass84,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T23:02:14.516+00:00","2023-09-19T12:36:58.089+00:00","159","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2009-07-15T00:00:00","0","0",NA,"Paraná","2006","10","14","2006-10-14T00:00:00",NA,"2023-09-19T12:36:58.089+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","5103845","none","none",TRUE,NA,"Barboza, E;Silva, J.M.,Barboza, E.,Cunha, E.M.,Silva, JM,Cunha, EM","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","MBM","1678","5103845","Fazenda Samambaia","Jaguariaíva","MBM","2996641314",NA,"5103845","PhysicalObject","MBM320564","MBM",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","MBM 320564",NA,NA,NA,NA,"2006-10-14",NA,NA,NA,NA,NA,NA,"Subarbusto, flor lilás. Solo arenoso, próximo a afloramento de arenito","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5103845","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"157","Calibrachoa paranensis","2996837301","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,gass84,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T23:02:14.516+00:00","2023-09-19T12:37:02.648+00:00","159","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2009-07-18T00:00:00","0","0",NA,"Paraná","2005","8","7","2005-08-07T00:00:00",NA,"2023-09-19T12:37:02.648+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","5101878","none","none",TRUE,NA,"Marinero, FEC;Marinero, F,Marinero, F.E.C.","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","MBM","7","5101878","Morro da Palha","Campo Magro","MBM","2996837301",NA,"5101878","PhysicalObject","MBM308496","MBM",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","MBM 308496",NA,NA,NA,NA,"2005-8-7",NA,NA,NA,NA,NA,NA,"Erva, 30 cm, flor violeta. Alto do morro","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5101878","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"158","Calibrachoa paranensis","2996629184","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,gass84,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T23:02:14.516+00:00","2023-09-19T12:36:58.032+00:00","159","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2009-07-18T00:00:00","0","0",NA,"Paraná","2005","8","27","2005-08-27T00:00:00",NA,"2023-09-19T12:36:58.032+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","5101887","none","none",TRUE,NA,"Marinero, FEC;Marinero, F,Marinero, F.E.C.","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","MBM","10","5101887","Morro da Palha","Campo Magro","MBM","2996629184",NA,"5101887","PhysicalObject","MBM308510","MBM",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","MBM 308510",NA,NA,NA,NA,"2005-8-27",NA,NA,NA,NA,NA,NA,"Sublenhosa, 50 cm, flor violeta. Alto do morro","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5101887","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"159","Calibrachoa paranensis","2996842321","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,gass84,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T23:02:14.516+00:00","2023-09-19T12:37:02.591+00:00","159","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2009-07-18T00:00:00","0","0",NA,"Paraná","2005","8","4","2005-08-04T00:00:00",NA,"2023-09-19T12:37:02.591+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","5102889","none","none",TRUE,NA,"Kozera, C;Kozera, C.,et al.","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","MBM","2323","5102889","Ponte dos Arcos","Balsa Nova","MBM","2996842321",NA,"5102889","PhysicalObject","MBM313911","MBM",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","MBM 313911",NA,NA,NA,NA,"2005-8-4",NA,NA,NA,NA,NA,NA,"Subarbusto com cerca de 50 cm, flores roxas em campo com afloramentos de arenito","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5102889","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"164","Calibrachoa paranensis","2997464717","Calibrachoa rupestris (Dusén) Wijsman","-25.584167","-49.635556","cdc,cdround,gass84,colmafu,inmafu","a185d0c4-1a12-45c1-a729-2a7b058b528d","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-23T02:09:18.730+00:00","2023-09-23T02:16:27.140+00:00","163","PRESERVED_SPECIMEN","PRESENT","3799396","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","rupestris","SPECIES","SYNONYM","NE","2005-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná","2005","10","16","2005-10-16T00:00:00",NA,"2023-09-23T02:16:27.140+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","3166754","none","none",TRUE,NA,"R. Goldenberg","O. A. Guimarães","WGS84","Magnoliopsida","BR","none","none","Brazil","NY","694","3166754","Serra de São Luís do Purunã",NA,"NY","2997464717",NA,"3166754","PhysicalObject","NY00685447","NY",NA,NA,"Calibrachoa rupestris (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"2005-10-16",NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3166754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"165","Calibrachoa paranensis","2996836348","Calibrachoa paranensis (Dusén) Wijsman","0","0","cucdmis,elmms,gass84,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2023-09-18T23:02:14.516+00:00","2023-09-19T12:37:02.552+00:00","159","PRESERVED_SPECIMEN","PRESENT","3799417","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","paranensis","SPECIES","ACCEPTED","NE","2009-07-18T00:00:00","390","390",NA,"Rio Grande do Sul","2005","10","21","2005-10-21T00:00:00",NA,"2023-09-19T12:37:02.552+00:00","http://creativecommons.org/licenses/by/4.0/legalcode","5103260","none","none",TRUE,NA,"Marchett, F;Marchett, F.","Stehmann, JR","WGS84","Magnoliopsida","BR","none","none","Brazil","MBM","392","5103260","Vila Seca","Caxias do Sul","MBM","2996836348",NA,"5103260","PhysicalObject","MBM316736","MBM",NA,NA,"Calibrachoa paranensis (Dusén) Wijsman","4b0d8edb-7504-42c4-9349-63e86c01bf97","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","MBM 316736",NA,NA,NA,NA,"2005-10-21",NA,NA,NA,NA,NA,NA,"No campo","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5103260","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"166","Calibrachoa paranensis","1929210352","Calibrachoa rupestris (Dusén) Wijsman","-25.5880831","-49.6362233","cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2023-07-26T16:42:15.248+00:00","2023-09-27T16:54:03.919+00:00","353","PRESERVED_SPECIMEN","PRESENT","3799396","6","7707728","220","1176","7717","8254205","3799417","3799417","Calibrachoa paranensis (Dusén) Wijsman","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa paranensis","Calibrachoa","rupestris","SPECIES","SYNONYM","NE","2005-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Paraná","2005","10","16","2005-10-16T00:00:00",NA,"2023-09-27T16:54:03.919+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode","6617919e-aa87-445d-a036-d0ffc68f0a53","none","none",TRUE,"Vascular plants","R. Goldenberg","O. A. Guimarães","WGS84","Magnoliopsida","BR","none","none","Brazil","The New York Botanical Garden","694","6617919e-aa87-445d-a036-d0ffc68f0a53","Serra de São Luís do Purunã",NA,"NY","1929210352","en","6617919e-aa87-445d-a036-d0ffc68f0a53","PhysicalObject","685447","NY",NA,NA,"Calibrachoa rupestris (Dusén) Wijsman",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Balsa Nova Mun.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=894891",NA,"16 Oct 2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vegetação campestre com formações arbustivas/arbóreas associadas.","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"sheet","ICN","Other source","289","289","http://biocol.org/urn:lsid:biocol.org:col:15556","CRIA (Centro de Referência em Informação Ambiental)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
